DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,France,2020,4.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,France,2021,24.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,France,2022,13.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,France,2023,7.7,u
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2016,15.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2017,43.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2018,37.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2019,19.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2020,-26.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2021,38.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2022,-2.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Croatia,2023,-3.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2016,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2017,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2018,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2019,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2020,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2021,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2022,-6.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Hungary,2023,-15.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2016,8.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2017,2.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2018,0.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2019,-2.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2020,-12.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2021,13.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2022,-14.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Ireland,2023,-16.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2015,-6.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2016,20.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2017,-24.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2018,-8.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2019,1.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2020,15.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2021,4.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2022,2.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2023,13.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Iceland,2024,-3.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2015,2.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2016,-7.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2017,2.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2018,5.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2019,-0.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2020,-9.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2021,18.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2022,-15.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2023,1.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2015,-48.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2016,34.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2017,0.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2018,33.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2019,15.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2020,3.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Registrations,Information and communication,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2021,19.2,e
